"boostings","learning_rates","max_bins","min_data_in_leaf","max_depth","feature_fractions","bagging_fractions","bagging_freqs","lambda_l2s","val_score","test_score"
"gbdt",0.1,255,40,-1,0.9,0.9,10,0,NA,NA
"gbdt",0.01,255,40,-1,0.9,0.9,10,0,NA,NA
"gbdt",0.1,255,20,10,0.9,0.9,10,0,NA,NA
"gbdt",0.01,255,20,10,0.9,0.9,10,0,NA,NA
"gbdt",0.1,255,12,10,0.9,0.9,10,0,NA,NA
"gbdt",0.01,255,12,10,0.9,0.9,10,0,NA,NA
"gbdt",0.1,255,40,10,0.9,0.9,10,0,NA,NA
"gbdt",0.01,255,40,10,0.9,0.9,10,0,NA,NA
"gbdt",0.1,255,20,20,0.9,0.9,10,0,NA,NA
"gbdt",0.01,255,20,20,0.9,0.9,10,0,NA,NA
"gbdt",0.1,255,12,20,0.9,0.9,10,0,NA,NA
"gbdt",0.01,255,12,20,0.9,0.9,10,0,NA,NA
"gbdt",0.1,255,40,20,0.9,0.9,10,0,NA,NA
"gbdt",0.01,255,40,20,0.9,0.9,10,0,NA,NA
"gbdt",0.1,255,20,-1,1,0.9,10,0,NA,NA
"gbdt",0.01,255,20,-1,1,0.9,10,0,NA,NA
"gbdt",0.1,255,12,-1,1,0.9,10,0,NA,NA
"gbdt",0.01,255,12,-1,1,0.9,10,0,NA,NA
"gbdt",0.1,255,40,-1,1,0.9,10,0,NA,NA
"gbdt",0.01,255,40,-1,1,0.9,10,0,NA,NA
"gbdt",0.1,255,20,10,1,0.9,10,0,NA,NA
"gbdt",0.01,255,20,10,1,0.9,10,0,NA,NA
"gbdt",0.1,255,12,10,1,0.9,10,0,NA,NA
"gbdt",0.01,255,12,10,1,0.9,10,0,NA,NA
"gbdt",0.1,255,40,10,1,0.9,10,0,NA,NA
"gbdt",0.01,255,40,10,1,0.9,10,0,NA,NA
"gbdt",0.1,255,20,20,1,0.9,10,0,NA,NA
"gbdt",0.01,255,20,20,1,0.9,10,0,NA,NA
"gbdt",0.1,255,12,20,1,0.9,10,0,NA,NA
"gbdt",0.01,255,12,20,1,0.9,10,0,NA,NA
"gbdt",0.1,255,40,20,1,0.9,10,0,NA,NA
"gbdt",0.01,255,40,20,1,0.9,10,0,NA,NA
"gbdt",0.1,255,20,-1,0.8,1,10,0,NA,NA
"gbdt",0.01,255,20,-1,0.8,1,10,0,NA,NA
"gbdt",0.1,255,12,-1,0.8,1,10,0,NA,NA
"gbdt",0.01,255,12,-1,0.8,1,10,0,NA,NA
"gbdt",0.1,255,40,-1,0.8,1,10,0,NA,NA
"gbdt",0.01,255,40,-1,0.8,1,10,0,NA,NA
"gbdt",0.1,255,20,10,0.8,1,10,0,NA,NA
"gbdt",0.01,255,20,10,0.8,1,10,0,NA,NA
"gbdt",0.1,255,12,10,0.8,1,10,0,NA,NA
"gbdt",0.01,255,12,10,0.8,1,10,0,NA,NA
"gbdt",0.1,255,40,10,0.8,1,10,0,NA,NA
"gbdt",0.01,255,40,10,0.8,1,10,0,NA,NA
"gbdt",0.1,255,20,20,0.8,1,10,0,NA,NA
"gbdt",0.01,255,20,20,0.8,1,10,0,NA,NA
"gbdt",0.1,255,12,20,0.8,1,10,0,NA,NA
"gbdt",0.01,255,12,20,0.8,1,10,0,NA,NA
"gbdt",0.1,255,40,20,0.8,1,10,0,NA,NA
"gbdt",0.01,255,40,20,0.8,1,10,0,NA,NA
"gbdt",0.1,255,20,-1,0.9,1,10,0,NA,NA
"gbdt",0.01,255,20,-1,0.9,1,10,0,NA,NA
"gbdt",0.1,255,12,-1,0.9,1,10,0,NA,NA
"gbdt",0.01,255,12,-1,0.9,1,10,0,NA,NA
"gbdt",0.1,255,40,-1,0.9,1,10,0,NA,NA
"gbdt",0.01,255,40,-1,0.9,1,10,0,NA,NA
"gbdt",0.1,255,20,10,0.9,1,10,0,NA,NA
"gbdt",0.01,255,20,10,0.9,1,10,0,NA,NA
"gbdt",0.1,255,12,10,0.9,1,10,0,NA,NA
"gbdt",0.01,255,12,10,0.9,1,10,0,NA,NA
"gbdt",0.1,255,40,10,0.9,1,10,0,NA,NA
"gbdt",0.01,255,40,10,0.9,1,10,0,NA,NA
"gbdt",0.1,255,20,20,0.9,1,10,0,NA,NA
"gbdt",0.01,255,20,20,0.9,1,10,0,NA,NA
"gbdt",0.1,255,12,20,0.9,1,10,0,NA,NA
"gbdt",0.01,255,12,20,0.9,1,10,0,NA,NA
"gbdt",0.1,255,40,20,0.9,1,10,0,NA,NA
"gbdt",0.01,255,40,20,0.9,1,10,0,NA,NA
"gbdt",0.1,255,20,-1,1,1,10,0,NA,NA
"gbdt",0.01,255,20,-1,1,1,10,0,NA,NA
"gbdt",0.1,255,12,-1,1,1,10,0,NA,NA
"gbdt",0.01,255,12,-1,1,1,10,0,NA,NA
"gbdt",0.1,255,40,-1,1,1,10,0,NA,NA
"gbdt",0.01,255,40,-1,1,1,10,0,NA,NA
"gbdt",0.1,255,20,10,1,1,10,0,NA,NA
"gbdt",0.01,255,20,10,1,1,10,0,NA,NA
"gbdt",0.1,255,12,10,1,1,10,0,NA,NA
"gbdt",0.01,255,12,10,1,1,10,0,NA,NA
"gbdt",0.1,255,40,10,1,1,10,0,NA,NA
"gbdt",0.01,255,40,10,1,1,10,0,NA,NA
"gbdt",0.1,255,20,20,1,1,10,0,NA,NA
"gbdt",0.01,255,20,20,1,1,10,0,NA,NA
"gbdt",0.1,255,12,20,1,1,10,0,NA,NA
"gbdt",0.01,255,12,20,1,1,10,0,NA,NA
"gbdt",0.1,255,40,20,1,1,10,0,NA,NA
"gbdt",0.01,255,40,20,1,1,10,0,NA,NA
"gbdt",0.1,255,20,-1,0.8,0.8,1,0.1,NA,NA
"gbdt",0.01,255,20,-1,0.8,0.8,1,0.1,NA,NA
"gbdt",0.1,255,12,-1,0.8,0.8,1,0.1,NA,NA
"gbdt",0.01,255,12,-1,0.8,0.8,1,0.1,NA,NA
"gbdt",0.1,255,40,-1,0.8,0.8,1,0.1,NA,NA
"gbdt",0.01,255,40,-1,0.8,0.8,1,0.1,NA,NA
"gbdt",0.1,255,20,10,0.8,0.8,1,0.1,NA,NA
"gbdt",0.01,255,20,10,0.8,0.8,1,0.1,NA,NA
"gbdt",0.1,255,12,10,0.8,0.8,1,0.1,NA,NA
"gbdt",0.01,255,12,10,0.8,0.8,1,0.1,NA,NA
"gbdt",0.1,255,40,10,0.8,0.8,1,0.1,NA,NA
"gbdt",0.01,255,40,10,0.8,0.8,1,0.1,NA,NA
"gbdt",0.1,255,20,20,0.8,0.8,1,0.1,NA,NA
"gbdt",0.01,255,20,20,0.8,0.8,1,0.1,NA,NA
"gbdt",0.1,255,12,20,0.8,0.8,1,0.1,NA,NA
"gbdt",0.01,255,12,20,0.8,0.8,1,0.1,NA,NA
"gbdt",0.1,255,40,20,0.8,0.8,1,0.1,NA,NA
"gbdt",0.01,255,40,20,0.8,0.8,1,0.1,NA,NA
"gbdt",0.1,255,20,-1,0.9,0.8,1,0.1,NA,NA
"gbdt",0.01,255,20,-1,0.9,0.8,1,0.1,NA,NA
"gbdt",0.1,255,12,-1,0.9,0.8,1,0.1,NA,NA
"gbdt",0.01,255,12,-1,0.9,0.8,1,0.1,NA,NA
"gbdt",0.1,255,40,-1,0.9,0.8,1,0.1,NA,NA
"gbdt",0.01,255,40,-1,0.9,0.8,1,0.1,NA,NA
"gbdt",0.1,255,20,10,0.9,0.8,1,0.1,NA,NA
"gbdt",0.01,255,20,10,0.9,0.8,1,0.1,NA,NA
"gbdt",0.1,255,12,10,0.9,0.8,1,0.1,NA,NA
"gbdt",0.01,255,12,10,0.9,0.8,1,0.1,NA,NA
"gbdt",0.1,255,40,10,0.9,0.8,1,0.1,NA,NA
"gbdt",0.01,255,40,10,0.9,0.8,1,0.1,NA,NA
"gbdt",0.1,255,20,20,0.9,0.8,1,0.1,NA,NA
"gbdt",0.01,255,20,20,0.9,0.8,1,0.1,NA,NA
"gbdt",0.1,255,12,20,0.9,0.8,1,0.1,NA,NA
"gbdt",0.01,255,12,20,0.9,0.8,1,0.1,NA,NA
"gbdt",0.1,255,40,20,0.9,0.8,1,0.1,NA,NA
"gbdt",0.01,255,40,20,0.9,0.8,1,0.1,NA,NA
"gbdt",0.1,255,20,-1,1,0.8,1,0.1,NA,NA
"gbdt",0.01,255,20,-1,1,0.8,1,0.1,NA,NA
"gbdt",0.1,255,12,-1,1,0.8,1,0.1,NA,NA
"gbdt",0.01,255,12,-1,1,0.8,1,0.1,NA,NA
"gbdt",0.1,255,40,-1,1,0.8,1,0.1,NA,NA
"gbdt",0.01,255,40,-1,1,0.8,1,0.1,NA,NA
"gbdt",0.1,255,20,10,1,0.8,1,0.1,NA,NA
"gbdt",0.01,255,20,10,1,0.8,1,0.1,NA,NA
"gbdt",0.1,255,12,10,1,0.8,1,0.1,NA,NA
"gbdt",0.01,255,12,10,1,0.8,1,0.1,NA,NA
"gbdt",0.1,255,40,10,1,0.8,1,0.1,NA,NA
"gbdt",0.01,255,40,10,1,0.8,1,0.1,NA,NA
"gbdt",0.1,255,20,20,1,0.8,1,0.1,NA,NA
"gbdt",0.01,255,20,20,1,0.8,1,0.1,NA,NA
"gbdt",0.1,255,12,20,1,0.8,1,0.1,NA,NA
"gbdt",0.01,255,12,20,1,0.8,1,0.1,NA,NA
"gbdt",0.1,255,40,20,1,0.8,1,0.1,NA,NA
"gbdt",0.01,255,40,20,1,0.8,1,0.1,NA,NA
"gbdt",0.1,255,20,-1,0.8,0.9,1,0.1,NA,NA
"gbdt",0.01,255,20,-1,0.8,0.9,1,0.1,NA,NA
"gbdt",0.1,255,12,-1,0.8,0.9,1,0.1,NA,NA
"gbdt",0.01,255,12,-1,0.8,0.9,1,0.1,NA,NA
"gbdt",0.1,255,40,-1,0.8,0.9,1,0.1,NA,NA
"gbdt",0.01,255,40,-1,0.8,0.9,1,0.1,NA,NA
"gbdt",0.1,255,20,10,0.8,0.9,1,0.1,NA,NA
"gbdt",0.01,255,20,10,0.8,0.9,1,0.1,NA,NA
"gbdt",0.1,255,12,10,0.8,0.9,1,0.1,NA,NA
"gbdt",0.01,255,12,10,0.8,0.9,1,0.1,NA,NA
"gbdt",0.1,255,40,10,0.8,0.9,1,0.1,NA,NA
"gbdt",0.01,255,40,10,0.8,0.9,1,0.1,NA,NA
"gbdt",0.1,255,20,20,0.8,0.9,1,0.1,NA,NA
"gbdt",0.01,255,20,20,0.8,0.9,1,0.1,NA,NA
"gbdt",0.1,255,12,20,0.8,0.9,1,0.1,NA,NA
"gbdt",0.01,255,12,20,0.8,0.9,1,0.1,NA,NA
"gbdt",0.1,255,40,20,0.8,0.9,1,0.1,NA,NA
"gbdt",0.01,255,40,20,0.8,0.9,1,0.1,NA,NA
"gbdt",0.1,255,20,-1,0.9,0.9,1,0.1,NA,NA
"gbdt",0.01,255,20,-1,0.9,0.9,1,0.1,NA,NA
"gbdt",0.1,255,12,-1,0.9,0.9,1,0.1,NA,NA
"gbdt",0.01,255,12,-1,0.9,0.9,1,0.1,NA,NA
"gbdt",0.1,255,40,-1,0.9,0.9,1,0.1,NA,NA
"gbdt",0.01,255,40,-1,0.9,0.9,1,0.1,NA,NA
"gbdt",0.1,255,20,10,0.9,0.9,1,0.1,NA,NA
"gbdt",0.01,255,20,10,0.9,0.9,1,0.1,NA,NA
"gbdt",0.1,255,12,10,0.9,0.9,1,0.1,NA,NA
"gbdt",0.01,255,12,10,0.9,0.9,1,0.1,NA,NA
"gbdt",0.1,255,40,10,0.9,0.9,1,0.1,NA,NA
"gbdt",0.01,255,40,10,0.9,0.9,1,0.1,NA,NA
"gbdt",0.1,255,20,20,0.9,0.9,1,0.1,NA,NA
"gbdt",0.01,255,20,20,0.9,0.9,1,0.1,NA,NA
"gbdt",0.1,255,12,20,0.9,0.9,1,0.1,NA,NA
"gbdt",0.01,255,12,20,0.9,0.9,1,0.1,NA,NA
"gbdt",0.1,255,40,20,0.9,0.9,1,0.1,NA,NA
"gbdt",0.01,255,40,20,0.9,0.9,1,0.1,NA,NA
"gbdt",0.1,255,20,-1,1,0.9,1,0.1,NA,NA
"gbdt",0.01,255,20,-1,1,0.9,1,0.1,NA,NA
"gbdt",0.1,255,12,-1,1,0.9,1,0.1,NA,NA
"gbdt",0.01,255,12,-1,1,0.9,1,0.1,NA,NA
"gbdt",0.1,255,40,-1,1,0.9,1,0.1,NA,NA
"gbdt",0.01,255,40,-1,1,0.9,1,0.1,NA,NA
"gbdt",0.1,255,20,10,1,0.9,1,0.1,NA,NA
"gbdt",0.01,255,20,10,1,0.9,1,0.1,NA,NA
"gbdt",0.1,255,12,10,1,0.9,1,0.1,NA,NA
"gbdt",0.01,255,12,10,1,0.9,1,0.1,NA,NA
"gbdt",0.1,255,40,10,1,0.9,1,0.1,NA,NA
"gbdt",0.01,255,40,10,1,0.9,1,0.1,NA,NA
"gbdt",0.1,255,20,20,1,0.9,1,0.1,NA,NA
"gbdt",0.01,255,20,20,1,0.9,1,0.1,NA,NA
"gbdt",0.1,255,12,20,1,0.9,1,0.1,NA,NA
"gbdt",0.01,255,12,20,1,0.9,1,0.1,NA,NA
"gbdt",0.1,255,40,20,1,0.9,1,0.1,NA,NA
"gbdt",0.01,255,40,20,1,0.9,1,0.1,NA,NA
"gbdt",0.1,255,20,-1,0.8,1,1,0.1,NA,NA
"gbdt",0.01,255,20,-1,0.8,1,1,0.1,NA,NA
"gbdt",0.1,255,12,-1,0.8,1,1,0.1,NA,NA
"gbdt",0.01,255,12,-1,0.8,1,1,0.1,NA,NA
"gbdt",0.1,255,40,-1,0.8,1,1,0.1,NA,NA
"gbdt",0.01,255,40,-1,0.8,1,1,0.1,NA,NA
"gbdt",0.1,255,20,10,0.8,1,1,0.1,NA,NA
"gbdt",0.01,255,20,10,0.8,1,1,0.1,NA,NA
"gbdt",0.1,255,12,10,0.8,1,1,0.1,NA,NA
"gbdt",0.01,255,12,10,0.8,1,1,0.1,NA,NA
"gbdt",0.1,255,40,10,0.8,1,1,0.1,NA,NA
"gbdt",0.01,255,40,10,0.8,1,1,0.1,NA,NA
"gbdt",0.1,255,20,20,0.8,1,1,0.1,NA,NA
"gbdt",0.01,255,20,20,0.8,1,1,0.1,NA,NA
"gbdt",0.1,255,12,20,0.8,1,1,0.1,NA,NA
"gbdt",0.01,255,12,20,0.8,1,1,0.1,NA,NA
"gbdt",0.1,255,40,20,0.8,1,1,0.1,NA,NA
"gbdt",0.01,255,40,20,0.8,1,1,0.1,NA,NA
"gbdt",0.1,255,20,-1,0.9,1,1,0.1,NA,NA
"gbdt",0.01,255,20,-1,0.9,1,1,0.1,NA,NA
"gbdt",0.1,255,12,-1,0.9,1,1,0.1,NA,NA
"gbdt",0.01,255,12,-1,0.9,1,1,0.1,NA,NA
"gbdt",0.1,255,40,-1,0.9,1,1,0.1,NA,NA
"gbdt",0.01,255,40,-1,0.9,1,1,0.1,NA,NA
"gbdt",0.1,255,20,10,0.9,1,1,0.1,NA,NA
"gbdt",0.01,255,20,10,0.9,1,1,0.1,NA,NA
"gbdt",0.1,255,12,10,0.9,1,1,0.1,NA,NA
"gbdt",0.01,255,12,10,0.9,1,1,0.1,NA,NA
"gbdt",0.1,255,40,10,0.9,1,1,0.1,NA,NA
"gbdt",0.01,255,40,10,0.9,1,1,0.1,NA,NA
"gbdt",0.1,255,20,20,0.9,1,1,0.1,NA,NA
"gbdt",0.01,255,20,20,0.9,1,1,0.1,NA,NA
"gbdt",0.1,255,12,20,0.9,1,1,0.1,NA,NA
"gbdt",0.01,255,12,20,0.9,1,1,0.1,NA,NA
"gbdt",0.1,255,40,20,0.9,1,1,0.1,NA,NA
"gbdt",0.01,255,40,20,0.9,1,1,0.1,NA,NA
"gbdt",0.1,255,20,-1,1,1,1,0.1,NA,NA
"gbdt",0.01,255,20,-1,1,1,1,0.1,NA,NA
"gbdt",0.1,255,12,-1,1,1,1,0.1,NA,NA
"gbdt",0.01,255,12,-1,1,1,1,0.1,NA,NA
"gbdt",0.1,255,40,-1,1,1,1,0.1,NA,NA
"gbdt",0.01,255,40,-1,1,1,1,0.1,NA,NA
"gbdt",0.1,255,20,10,1,1,1,0.1,NA,NA
"gbdt",0.01,255,20,10,1,1,1,0.1,NA,NA
"gbdt",0.1,255,12,10,1,1,1,0.1,NA,NA
"gbdt",0.01,255,12,10,1,1,1,0.1,NA,NA
"gbdt",0.1,255,40,10,1,1,1,0.1,NA,NA
"gbdt",0.01,255,40,10,1,1,1,0.1,NA,NA
"gbdt",0.1,255,20,20,1,1,1,0.1,NA,NA
"gbdt",0.01,255,20,20,1,1,1,0.1,NA,NA
"gbdt",0.1,255,12,20,1,1,1,0.1,NA,NA
"gbdt",0.01,255,12,20,1,1,1,0.1,NA,NA
"gbdt",0.1,255,40,20,1,1,1,0.1,NA,NA
"gbdt",0.01,255,40,20,1,1,1,0.1,NA,NA
"gbdt",0.1,255,20,-1,0.8,0.8,5,0.1,NA,NA
"gbdt",0.01,255,20,-1,0.8,0.8,5,0.1,NA,NA
"gbdt",0.1,255,12,-1,0.8,0.8,5,0.1,NA,NA
"gbdt",0.01,255,12,-1,0.8,0.8,5,0.1,NA,NA
"gbdt",0.1,255,40,-1,0.8,0.8,5,0.1,NA,NA
"gbdt",0.01,255,40,-1,0.8,0.8,5,0.1,NA,NA
"gbdt",0.1,255,20,10,0.8,0.8,5,0.1,NA,NA
"gbdt",0.01,255,20,10,0.8,0.8,5,0.1,NA,NA
"gbdt",0.1,255,12,10,0.8,0.8,5,0.1,NA,NA
"gbdt",0.01,255,12,10,0.8,0.8,5,0.1,NA,NA
"gbdt",0.1,255,40,10,0.8,0.8,5,0.1,NA,NA
"gbdt",0.01,255,40,10,0.8,0.8,5,0.1,NA,NA
"gbdt",0.1,255,20,20,0.8,0.8,5,0.1,NA,NA
"gbdt",0.01,255,20,20,0.8,0.8,5,0.1,NA,NA
"gbdt",0.1,255,12,20,0.8,0.8,5,0.1,NA,NA
"gbdt",0.01,255,12,20,0.8,0.8,5,0.1,NA,NA
"gbdt",0.1,255,40,20,0.8,0.8,5,0.1,NA,NA
"gbdt",0.01,255,40,20,0.8,0.8,5,0.1,NA,NA
"gbdt",0.1,255,20,-1,0.9,0.8,5,0.1,NA,NA
"gbdt",0.01,255,20,-1,0.9,0.8,5,0.1,NA,NA
"gbdt",0.1,255,12,-1,0.9,0.8,5,0.1,NA,NA
"gbdt",0.01,255,12,-1,0.9,0.8,5,0.1,NA,NA
"gbdt",0.1,255,40,-1,0.9,0.8,5,0.1,NA,NA
"gbdt",0.01,255,40,-1,0.9,0.8,5,0.1,NA,NA
"gbdt",0.1,255,20,10,0.9,0.8,5,0.1,NA,NA
"gbdt",0.01,255,20,10,0.9,0.8,5,0.1,NA,NA
"gbdt",0.1,255,12,10,0.9,0.8,5,0.1,NA,NA
"gbdt",0.01,255,12,10,0.9,0.8,5,0.1,NA,NA
"gbdt",0.1,255,40,10,0.9,0.8,5,0.1,NA,NA
"gbdt",0.01,255,40,10,0.9,0.8,5,0.1,NA,NA
"gbdt",0.1,255,20,20,0.9,0.8,5,0.1,NA,NA
"gbdt",0.01,255,20,20,0.9,0.8,5,0.1,NA,NA
"gbdt",0.1,255,12,20,0.9,0.8,5,0.1,NA,NA
"gbdt",0.01,255,12,20,0.9,0.8,5,0.1,NA,NA
"gbdt",0.1,255,40,20,0.9,0.8,5,0.1,NA,NA
"gbdt",0.01,255,40,20,0.9,0.8,5,0.1,NA,NA
"gbdt",0.1,255,20,-1,1,0.8,5,0.1,NA,NA
"gbdt",0.01,255,20,-1,1,0.8,5,0.1,NA,NA
"gbdt",0.1,255,12,-1,1,0.8,5,0.1,NA,NA
"gbdt",0.01,255,12,-1,1,0.8,5,0.1,NA,NA
"gbdt",0.1,255,40,-1,1,0.8,5,0.1,NA,NA
"gbdt",0.01,255,40,-1,1,0.8,5,0.1,NA,NA
"gbdt",0.1,255,20,10,1,0.8,5,0.1,NA,NA
"gbdt",0.01,255,20,10,1,0.8,5,0.1,NA,NA
"gbdt",0.1,255,12,10,1,0.8,5,0.1,NA,NA
"gbdt",0.01,255,12,10,1,0.8,5,0.1,NA,NA
"gbdt",0.1,255,40,10,1,0.8,5,0.1,NA,NA
"gbdt",0.01,255,40,10,1,0.8,5,0.1,NA,NA
"gbdt",0.1,255,20,20,1,0.8,5,0.1,NA,NA
"gbdt",0.01,255,20,20,1,0.8,5,0.1,NA,NA
"gbdt",0.1,255,12,20,1,0.8,5,0.1,NA,NA
"gbdt",0.01,255,12,20,1,0.8,5,0.1,NA,NA
"gbdt",0.1,255,40,20,1,0.8,5,0.1,NA,NA
"gbdt",0.01,255,40,20,1,0.8,5,0.1,NA,NA
"gbdt",0.1,255,20,-1,0.8,0.9,5,0.1,NA,NA
"gbdt",0.01,255,20,-1,0.8,0.9,5,0.1,NA,NA
"gbdt",0.1,255,12,-1,0.8,0.9,5,0.1,NA,NA
"gbdt",0.01,255,12,-1,0.8,0.9,5,0.1,NA,NA
"gbdt",0.1,255,40,-1,0.8,0.9,5,0.1,NA,NA
"gbdt",0.01,255,40,-1,0.8,0.9,5,0.1,NA,NA
"gbdt",0.1,255,20,10,0.8,0.9,5,0.1,NA,NA
"gbdt",0.01,255,20,10,0.8,0.9,5,0.1,NA,NA
"gbdt",0.1,255,12,10,0.8,0.9,5,0.1,NA,NA
"gbdt",0.01,255,12,10,0.8,0.9,5,0.1,NA,NA
"gbdt",0.1,255,40,10,0.8,0.9,5,0.1,NA,NA
"gbdt",0.01,255,40,10,0.8,0.9,5,0.1,NA,NA
"gbdt",0.1,255,20,20,0.8,0.9,5,0.1,NA,NA
"gbdt",0.01,255,20,20,0.8,0.9,5,0.1,NA,NA
"gbdt",0.1,255,12,20,0.8,0.9,5,0.1,NA,NA
"gbdt",0.01,255,12,20,0.8,0.9,5,0.1,NA,NA
"gbdt",0.1,255,40,20,0.8,0.9,5,0.1,NA,NA
"gbdt",0.01,255,40,20,0.8,0.9,5,0.1,NA,NA
"gbdt",0.1,255,20,-1,0.9,0.9,5,0.1,NA,NA
"gbdt",0.01,255,20,-1,0.9,0.9,5,0.1,NA,NA
"gbdt",0.1,255,12,-1,0.9,0.9,5,0.1,NA,NA
"gbdt",0.01,255,12,-1,0.9,0.9,5,0.1,NA,NA
"gbdt",0.1,255,40,-1,0.9,0.9,5,0.1,NA,NA
"gbdt",0.01,255,40,-1,0.9,0.9,5,0.1,NA,NA
"gbdt",0.1,255,20,10,0.9,0.9,5,0.1,NA,NA
"gbdt",0.01,255,20,10,0.9,0.9,5,0.1,NA,NA
"gbdt",0.1,255,12,10,0.9,0.9,5,0.1,NA,NA
"gbdt",0.01,255,12,10,0.9,0.9,5,0.1,NA,NA
"gbdt",0.1,255,40,10,0.9,0.9,5,0.1,NA,NA
"gbdt",0.01,255,40,10,0.9,0.9,5,0.1,NA,NA
"gbdt",0.1,255,20,20,0.9,0.9,5,0.1,NA,NA
"gbdt",0.01,255,20,20,0.9,0.9,5,0.1,NA,NA
"gbdt",0.1,255,12,20,0.9,0.9,5,0.1,NA,NA
"gbdt",0.01,255,12,20,0.9,0.9,5,0.1,NA,NA
"gbdt",0.1,255,40,20,0.9,0.9,5,0.1,NA,NA
"gbdt",0.01,255,40,20,0.9,0.9,5,0.1,NA,NA
"gbdt",0.1,255,20,-1,1,0.9,5,0.1,NA,NA
"gbdt",0.01,255,20,-1,1,0.9,5,0.1,NA,NA
"gbdt",0.1,255,12,-1,1,0.9,5,0.1,NA,NA
"gbdt",0.01,255,12,-1,1,0.9,5,0.1,NA,NA
"gbdt",0.1,255,40,-1,1,0.9,5,0.1,NA,NA
"gbdt",0.01,255,40,-1,1,0.9,5,0.1,NA,NA
"gbdt",0.1,255,20,10,1,0.9,5,0.1,NA,NA
"gbdt",0.01,255,20,10,1,0.9,5,0.1,NA,NA
"gbdt",0.1,255,12,10,1,0.9,5,0.1,NA,NA
"gbdt",0.01,255,12,10,1,0.9,5,0.1,NA,NA
"gbdt",0.1,255,40,10,1,0.9,5,0.1,NA,NA
"gbdt",0.01,255,40,10,1,0.9,5,0.1,NA,NA
"gbdt",0.1,255,20,20,1,0.9,5,0.1,NA,NA
"gbdt",0.01,255,20,20,1,0.9,5,0.1,NA,NA
"gbdt",0.1,255,12,20,1,0.9,5,0.1,NA,NA
"gbdt",0.01,255,12,20,1,0.9,5,0.1,NA,NA
"gbdt",0.1,255,40,20,1,0.9,5,0.1,NA,NA
"gbdt",0.01,255,40,20,1,0.9,5,0.1,NA,NA
"gbdt",0.1,255,20,-1,0.8,1,5,0.1,NA,NA
"gbdt",0.01,255,20,-1,0.8,1,5,0.1,NA,NA
"gbdt",0.1,255,12,-1,0.8,1,5,0.1,NA,NA
"gbdt",0.01,255,12,-1,0.8,1,5,0.1,NA,NA
"gbdt",0.1,255,40,-1,0.8,1,5,0.1,NA,NA
"gbdt",0.01,255,40,-1,0.8,1,5,0.1,NA,NA
"gbdt",0.1,255,20,10,0.8,1,5,0.1,NA,NA
"gbdt",0.01,255,20,10,0.8,1,5,0.1,NA,NA
"gbdt",0.1,255,12,10,0.8,1,5,0.1,NA,NA
"gbdt",0.01,255,12,10,0.8,1,5,0.1,NA,NA
"gbdt",0.1,255,40,10,0.8,1,5,0.1,NA,NA
"gbdt",0.01,255,40,10,0.8,1,5,0.1,NA,NA
"gbdt",0.1,255,20,20,0.8,1,5,0.1,NA,NA
"gbdt",0.01,255,20,20,0.8,1,5,0.1,NA,NA
"gbdt",0.1,255,12,20,0.8,1,5,0.1,NA,NA
"gbdt",0.01,255,12,20,0.8,1,5,0.1,NA,NA
"gbdt",0.1,255,40,20,0.8,1,5,0.1,NA,NA
"gbdt",0.01,255,40,20,0.8,1,5,0.1,NA,NA
"gbdt",0.1,255,20,-1,0.9,1,5,0.1,NA,NA
"gbdt",0.01,255,20,-1,0.9,1,5,0.1,NA,NA
"gbdt",0.1,255,12,-1,0.9,1,5,0.1,NA,NA
"gbdt",0.01,255,12,-1,0.9,1,5,0.1,NA,NA
"gbdt",0.1,255,40,-1,0.9,1,5,0.1,NA,NA
"gbdt",0.01,255,40,-1,0.9,1,5,0.1,NA,NA
"gbdt",0.1,255,20,10,0.9,1,5,0.1,NA,NA
"gbdt",0.01,255,20,10,0.9,1,5,0.1,NA,NA
"gbdt",0.1,255,12,10,0.9,1,5,0.1,NA,NA
"gbdt",0.01,255,12,10,0.9,1,5,0.1,NA,NA
"gbdt",0.1,255,40,10,0.9,1,5,0.1,NA,NA
"gbdt",0.01,255,40,10,0.9,1,5,0.1,NA,NA
"gbdt",0.1,255,20,20,0.9,1,5,0.1,NA,NA
"gbdt",0.01,255,20,20,0.9,1,5,0.1,NA,NA
"gbdt",0.1,255,12,20,0.9,1,5,0.1,NA,NA
"gbdt",0.01,255,12,20,0.9,1,5,0.1,NA,NA
"gbdt",0.1,255,40,20,0.9,1,5,0.1,NA,NA
"gbdt",0.01,255,40,20,0.9,1,5,0.1,NA,NA
"gbdt",0.1,255,20,-1,1,1,5,0.1,NA,NA
"gbdt",0.01,255,20,-1,1,1,5,0.1,NA,NA
"gbdt",0.1,255,12,-1,1,1,5,0.1,NA,NA
"gbdt",0.01,255,12,-1,1,1,5,0.1,NA,NA
"gbdt",0.1,255,40,-1,1,1,5,0.1,NA,NA
"gbdt",0.01,255,40,-1,1,1,5,0.1,NA,NA
"gbdt",0.1,255,20,10,1,1,5,0.1,NA,NA
"gbdt",0.01,255,20,10,1,1,5,0.1,NA,NA
"gbdt",0.1,255,12,10,1,1,5,0.1,NA,NA
"gbdt",0.01,255,12,10,1,1,5,0.1,NA,NA
"gbdt",0.1,255,40,10,1,1,5,0.1,NA,NA
"gbdt",0.01,255,40,10,1,1,5,0.1,NA,NA
